"","month","day","year","missing_var","s.mean","s.SD","p.GT.5","p.GT.25","p.GT.1"
"252","08","27","2012","SLA_SD",0.205328720138344,9.3575927526571e-06,0.119511440940012,0.446505875077304,0.474799010513296
"253","08","28","2012","SST",0.0529434258939511,6.90600412990213e-06,7.73036487322202e-05,0.0395794681508967,0.213667285095857
"254","08","28","2012","SST_both",0.104685143304284,1.13255359689692e-05,0.0228045763760049,0.166666666666667,0.370980210265925
"255","08","28","2012","SST_SD",0.101450038673119,7.49927357239859e-06,0.00247371675943105,0.146181199752628,0.427257266542981
"256","08","28","2012","CHLA",0.0475546114080773,6.59820944118507e-06,0.000463821892393321,0.035095856524428,0.194805194805195
"257","08","28","2012","EKE",0.0309708019593939,3.74988766210027e-06,0,0.00332405689548547,0.0925324675324675
"258","08","28","2012","ywind",0.0564889145540963,6.90712978279599e-06,0,0.0470779220779221,0.230442176870748
"259","08","28","2012","SLA",0.173753226717128,1.00219555878436e-05,0.0577458256029685,0.407776747062461,0.46969696969697
"260","08","28","2012","SLA_both",0.243162167837227,1.45418939870221e-05,0.285636982065553,0.43104514533086,0.472247990105133
"261","08","28","2012","SLA_SD",0.203816143611243,9.30389867509211e-06,0.114177489177489,0.44604205318491,0.4745670995671
"262","08","29","2012","SST",0.0528014470900139,6.82300004322994e-06,7.73036487322202e-05,0.0384972170686456,0.212894248608534
"263","08","29","2012","SST_both",0.102085308231986,1.13576380624465e-05,0.0221861471861472,0.160095856524428,0.363790970933828
"264","08","29","2012","SST_SD",0.0998575180715135,7.54782078661416e-06,0.00270562770562771,0.142238713667285,0.422232529375387
"265","08","29","2012","CHLA",0.0484959041505156,6.70924863630989e-06,0.000463821892393321,0.0387291280148423,0.199598021026592
"266","08","29","2012","EKE",0.031660706381651,3.75042481957868e-06,0,0.00340136054421769,0.0961657390228819
"267","08","29","2012","ywind",0.0540120018894573,6.81672184050808e-06,0,0.0427489177489178,0.220083487940631
"268","08","29","2012","SLA",0.174841797351995,1.01433724915682e-05,0.0611471861471861,0.408395176252319,0.46900123685838
"269","08","29","2012","SLA_both",0.244775580154533,1.46975089271248e-05,0.287878787878788,0.430658627087199,0.470315398886827
"270","08","29","2012","SLA_SD",0.205458109082553,9.38816160432325e-06,0.118197278911565,0.446196660482375,0.474180581323438
"271","08","30","2012","SST",0.0541211873298034,7.01712871946377e-06,0.00023191094619666,0.0429035250463822,0.215986394557823
"272","08","30","2012","SST_both",0.104978092726495,1.14837023222037e-05,0.0242733457019171,0.167903525046382,0.36943413729128
"273","08","30","2012","SST_SD",0.097875875405898,7.5888942149853e-06,0.00239641311069883,0.137291280148423,0.416202844774273
"274","08","30","2012","CHLA",0.0500370225461299,6.97178001212396e-06,0.000463821892393321,0.045995670995671,0.204004329004329
"275","08","30","2012","EKE",0.0318550334978005,3.80102618532559e-06,0,0.00355596784168213,0.0984075448361163
"276","08","30","2012","ywind",0.0540221904066618,6.86925732210629e-06,0,0.0441403834260977,0.219310451453309
"277","08","30","2012","SLA",0.174684392844292,1.01918463708018e-05,0.0616110080395795,0.405612244897959,0.469310451453309
"278","08","30","2012","SLA_both",0.245441528535253,1.48076544486016e-05,0.288574520717378,0.429576376004947,0.47108843537415
"279","08","30","2012","SLA_SD",0.205926170403419,9.42703846578449e-06,0.122758194186766,0.444882498453927,0.474335188620903
"280","08","31","2012","SST",0.0558338959235334,7.28048875408094e-06,0.000463821892393321,0.0468460111317254,0.220779220779221
"281","08","31","2012","SST_both",0.107645353226807,1.15862959654021e-05,0.0257421150278293,0.177257266542981,0.373531230674088
"282","08","31","2012","SST_SD",0.0969198257075966,7.63639557800614e-06,0.00239641311069883,0.134894867037724,0.41295609152752
"283","08","31","2012","CHLA",0.0523576581173479,7.40340757917704e-06,0.000463821892393321,0.0570500927643785,0.20578231292517
"284","08","31","2012","EKE",0.0308385336570036,3.90304437519686e-06,0,0.00471552257266543,0.0924551638837353
"285","08","31","2012","ywind",0.0555297964128915,6.99676170720057e-06,0,0.0483147804576376,0.227118119975263
"286","08","31","2012","SLA",0.173933146611134,1.03113253600786e-05,0.0627705627705628,0.399659863945578,0.469465058750773
"287","08","31","2012","SLA_both",0.244759524113978,1.49465040125725e-05,0.284941249226964,0.428416821273964,0.470006184291899
"288","08","31","2012","SLA_SD",0.205050797467132,9.42584002285516e-06,0.119666048237477,0.444186765615337,0.475108225108225
"289","09","01","2012","SST",0.0560168340091164,7.2645643513676e-06,0.00023191094619666,0.0458410636982066,0.221320346320346
"290","09","01","2012","SST_both",0.107877081583522,1.15716208720504e-05,0.0263605442176871,0.1782622139765,0.374690785405071
"291","09","01","2012","SST_SD",0.0962128457617444,7.61073735575008e-06,0.0023191094619666,0.132266542980829,0.411332714904143
"292","09","01","2012","CHLA",0.052154471887605,7.37635610035019e-06,0.000463821892393321,0.0558905380333952,0.204236239950526
"293","09","01","2012","EKE",0.0312292870198974,3.87555426874371e-06,0,0.00471552257266543,0.094465058750773
"294","09","01","2012","ywind",0.0557298545662229,6.99451057495015e-06,0,0.0486239950525665,0.227427334570192
"295","09","01","2012","SLA",0.177827435747947,1.03845396421529e-05,0.0710420531849103,0.409554730983302,0.469155844155844
"296","09","01","2012","SLA_both",0.245785468944259,1.49515572073487e-05,0.287646876932591,0.428494124922696,0.470701917130489
"297","09","01","2012","SLA_SD",0.20555787437271,9.40585662791329e-06,0.121289424860853,0.445114409400124,0.47526283240569
"298","09","02","2012","SST",0.0569712355468881,7.372219803286e-06,0.000541125541125541,0.0483920841063698,0.229282622139765
"299","09","02","2012","SST_both",0.109830456501874,1.15623300184415e-05,0.0261286332714904,0.184214594928881,0.378942486085343
"300","09","02","2012","SST_SD",0.0973810816357889,7.60833445337349e-06,0.00185528756957328,0.134972170686456,0.416743970315399
"301","09","02","2012","CHLA",0.0503336960274711,7.22029442282588e-06,0.000386518243661101,0.0515615337043908,0.196660482374768
"302","09","02","2012","EKE",0.0302685615335041,3.90740300223853e-06,0,0.00448361162646877,0.0895949288806432
"303","09","02","2012","ywind",0.0544400750771498,6.94903451503385e-06,0,0.0447588126159555,0.221243042671614
"304","09","02","2012","SLA",0.183671005607656,1.03375781668686e-05,0.0776901669758813,0.421614100185529,0.470238095238095
"305","09","02","2012","SLA_both",0.257305372692508,1.49707519779415e-05,0.312461348175634,0.435528756957328,0.473021026592455
"306","09","02","2012","SLA_SD",0.204282818971184,9.34008137992141e-06,0.115414347557205,0.444882498453927,0.475881261595547
"307","09","03","2012","SST",0.0564486929498183,7.35863746972268e-06,0.000695732838589981,0.0480828695114409,0.228277674706246
"308","09","03","2012","SST_both",0.110280281697234,1.15744264471915e-05,0.0262832405689549,0.183596165739023,0.381880024737168
"309","09","03","2012","SST_SD",0.0990452332345559,7.58856026985493e-06,0.00185528756957328,0.140924551638837,0.41991341991342
"310","09","03","2012","CHLA",0.0477386362102576,6.74161433341124e-06,0.00023191094619666,0.0397340754483612,0.193027210884354
"311","09","03","2012","EKE",0.0309031568918856,3.85955966780528e-06,0,0.00401978973407545,0.0923778602350031
"312","09","03","2012","ywind",0.0586113761519133,7.02753441290831e-06,0,0.051948051948052,0.239100185528757
"313","09","03","2012","SLA",0.180882243832318,1.02492994068287e-05,0.0724335188620903,0.416589363017934,0.469619666048237
"314","09","03","2012","SLA_both",0.257659213125986,1.47210138181871e-05,0.315553494124923,0.437461348175634,0.474644403215832
"315","09","03","2012","SLA_SD",0.20587752294962,9.3260757907215e-06,0.12360853432282,0.447124304267161,0.47526283240569
"316","09","04","2012","SST",0.0563371408097904,7.41228088055998e-06,0.000927643784786642,0.0475417439703154,0.224953617810761
"317","09","04","2012","SST_both",0.105852212360005,1.16675049071656e-05,0.0260513296227582,0.168444650587508,0.366960420531849
"318","09","04","2012","SST_SD",0.102177630824576,7.6252839901512e-06,0.00293753865182437,0.150200989486704,0.4282622139765
"319","09","04","2012","CHLA",0.0460711909471876,6.64338674647068e-06,0.000309214594928881,0.0347093382807669,0.186224489795918
"320","09","04","2012","EKE",0.0303919400321174,3.83019177026862e-06,0,0.00386518243661101,0.0898268398268398
"321","09","04","2012","ywind",0.0607441159035874,7.01217402986368e-06,0,0.0559678416821274,0.253014842300557
"322","09","04","2012","SLA",0.185940733949669,1.02109398098878e-05,0.079700061842919,0.428107606679035,0.470470006184292
"323","09","04","2012","SLA_both",0.244900183693839,1.45204498218704e-05,0.291743970315399,0.430194805194805,0.472016079158936
"324","09","04","2012","SLA_SD",0.199623390575537,9.2406065734203e-06,0.102813852813853,0.440244279529994,0.475185528756957
"325","09","05","2012","SST",0.0594405093791997,7.96958008000869e-06,0.00200989486703772,0.0566635745207174,0.228664192949907
"326","09","05","2012","SST_both",0.108358890037808,1.19615547455813e-05,0.0301484230055659,0.177334570191713,0.370361781076067
"327","09","05","2012","SST_SD",0.100728460592817,7.63730926637304e-06,0.0019325912183055,0.151669758812616,0.422773654916512
"328","09","05","2012","CHLA",0.0453065623180315,6.65895698716787e-06,0.00023191094619666,0.0364100185528757,0.179189857761286
"329","09","05","2012","EKE",0.029328397130779,3.85045899932389e-06,0,0.00347866419294991,0.0850340136054422
"330","09","05","2012","ywind",0.0638028370092253,7.07455671391718e-06,0,0.0625386518243661,0.271258503401361
"331","09","05","2012","SLA",0.179098055752148,1.01505552075481e-05,0.068104514533086,0.415584415584416,0.470470006184292
"332","09","05","2012","SLA_both",0.246683492368264,1.46512965424228e-05,0.296150278293135,0.431972789115646,0.47108843537415
"333","09","05","2012","SLA_SD",0.2031004617453,9.36983530073235e-06,0.119666048237477,0.442795299938157,0.475108225108225
"334","09","06","2012","SST",0.0605464031480728,8.28909327407074e-06,0.00247371675943105,0.0602195423623995,0.23399814471243
"335","09","06","2012","SST_both",0.117996568022878,1.18833329782309e-05,0.0348639455782313,0.200371057513915,0.403679653679654
"336","09","06","2012","SST_SD",0.107989034949766,7.53091800336161e-06,0.00316944959802103,0.167285095856524,0.450371057513915
"337","09","06","2012","CHLA",0.0448730222272937,6.49043308773477e-06,0.00015460729746444,0.0304576376004947,0.182745825602968
"338","09","06","2012","EKE",0.0292209097320945,3.81161398723023e-06,0,0.00347866419294991,0.0815553494124923
"339","09","06","2012","ywind",0.0643171278836678,6.97883586636599e-06,0,0.0608379715522573,0.266620284477427
"340","09","06","2012","SLA",0.178310860743886,1.00532126695738e-05,0.0668676561533704,0.416125541125541,0.470160791589363
"341","09","06","2012","SLA_both",0.237388968909166,1.4492416136491e-05,0.278138528138528,0.42547928262214,0.46900123685838
"342","09","06","2012","SLA_SD",0.200761215958694,9.33757774980935e-06,0.105210265924552,0.439935064935065,0.475340136054422
"343","09","07","2012","SST",0.061893263702863,8.37001300891888e-06,0.00355596784168213,0.0643939393939394,0.24582560296846
"344","09","07","2012","SST_both",0.118321648572167,1.18800064536245e-05,0.0340909090909091,0.201762523191095,0.401360544217687
"345","09","07","2012","SST_SD",0.107002860599651,7.54820272681626e-06,0.00355596784168213,0.163110698824985,0.447588126159555
"346","09","07","2012","CHLA",0.044635211331408,6.48002594486624e-06,0.00023191094619666,0.0282931354359926,0.182745825602968
"347","09","07","2012","EKE",0.0295505441022159,3.8061837572833e-06,0,0.00316944959802103,0.0854205318491033
"348","09","07","2012","ywind",0.0638188024255536,6.95941624093811e-06,0,0.0611471861471861,0.262677798392084
"349","09","07","2012","SLA",0.183417140111292,1.00918620366525e-05,0.0754483611626469,0.427025355596784,0.47039270253556
"350","09","07","2012","SLA_both",0.244652455975975,1.47335805055832e-05,0.292053184910328,0.427411873840445,0.472325293753865
"351","09","07","2012","SLA_SD",0.20199960018224,9.40414724250118e-06,0.109925788497217,0.440553494124923,0.475185528756957
"352","09","08","2012","SST",0.0653724210278742,8.62826744931653e-06,0.00301484230055659,0.0715831787260359,0.258735312306741
"353","09","08","2012","SST_both",0.126477493464912,1.17797784345601e-05,0.0380333951762523,0.225340136054422,0.424242424242424
"354","09","08","2012","SST_SD",0.107897643960978,7.50534122697746e-06,0.00309214594928881,0.166357452071738,0.44952071737786
"355","09","08","2012","CHLA",0.0449477059342126,6.42153160542438e-06,0.00023191094619666,0.0260513296227582,0.186765615337044
"356","09","08","2012","EKE",0.029641164918455,3.85380145685191e-06,0,0.00386518243661101,0.0882034632034632
"357","09","08","2012","ywind",0.063699932960916,7.00384842873646e-06,0,0.0616883116883117,0.264146567717996
"358","09","08","2012","SLA",0.182174019453413,9.90414393176095e-06,0.0698051948051948,0.427102659245516,0.470779220779221
"359","09","08","2012","SLA_both",0.236861361177649,1.44318656200618e-05,0.271413110698825,0.422773654916512,0.469310451453309
"360","09","08","2012","SLA_SD",0.200643333178488,9.24496793534824e-06,0.101963512677798,0.441558441558442,0.475649350649351
"361","09","09","2012","SST",0.0602640461093696,8.00099429433796e-06,0.00200989486703772,0.0561224489795918,0.239795918367347
"362","09","09","2012","SST_both",0.122950985757621,1.15002504587082e-05,0.0339363017934447,0.220856524427953,0.415197897340754
"363","09","09","2012","SST_SD",0.10447284954408,7.35028835960827e-06,0.00162337662337662,0.156849103277675,0.442176870748299
"364","09","09","2012","CHLA",0.0443639468240936,6.39797640704515e-06,0.00023191094619666,0.0253555967841682,0.182282003710575
"365","09","09","2012","EKE",0.0296128327818971,3.76227957441927e-06,0,0.00301484230055659,0.087430426716141
"366","09","09","2012","ywind",0.0607992083784784,6.98187871687889e-06,0,0.0576685219542362,0.249845392702536
"367","09","09","2012","SLA",0.187033060107872,1.00638902386247e-05,0.0800865800865801,0.433596165739023,0.470238095238095
"368","09","09","2012","SLA_both",0.249339726715954,1.4693935968406e-05,0.301948051948052,0.432977736549165,0.471552257266543
"369","09","09","2012","SLA_SD",0.202244278099378,9.18187125365915e-06,0.109307359307359,0.444495980210266,0.47595856524428
"370","09","10","2012","SST",0.0593186183885299,7.72995038052027e-06,0.00123685837971552,0.0542671614100186,0.237863327149041
"371","09","10","2012","SST_both",0.123696674746169,1.17027236850991e-05,0.0329313543599258,0.223021026592455,0.411178107606679
"372","09","10","2012","SST_SD",0.102156101794192,7.35249425654831e-06,0.0011595547309833,0.151978973407545,0.432282003710575
"373","09","10","2012","CHLA",0.0427189476556615,6.27555855452013e-06,0.00015460729746444,0.0243506493506494,0.168367346938776
"374","09","10","2012","EKE",0.0276566521692369,3.64871720835351e-06,0,0.00255102040816327,0.0780766852195424
"375","09","10","2012","ywind",0.0626123110296171,7.43632636550003e-06,0,0.0686456400742115,0.252396413110699
"376","09","10","2012","SLA",0.183208923196232,1.02280604196825e-05,0.0735157699443414,0.419372294372294,0.46969696969697
"377","09","10","2012","SLA_both",0.244783679653794,1.50135600273897e-05,0.296382189239332,0.425865800865801,0.467300556586271
"378","09","10","2012","SLA_SD",0.199668636669024,9.40115378266172e-06,0.102736549165121,0.439239332096475,0.474876314162028
"379","09","11","2012","SST",0.0650831561371705,8.52510036094737e-06,0.00224180581323438,0.073747680890538,0.257575757575758
"380","09","11","2012","SST_both",0.125529090778549,1.20450732879942e-05,0.0380333951762523,0.227659245516388,0.413265306122449
"381","09","11","2012","SST_SD",0.101781126935294,7.48514251357806e-06,0.00185528756957328,0.151515151515152,0.428030303030303
"382","09","11","2012","CHLA",0.043342826434336,5.91094524417771e-06,7.73036487322202e-05,0.0201762523191095,0.172464440321583
"383","09","11","2012","EKE",0.028836797349648,3.52037268109055e-06,0,0.00200989486703772,0.0818645640074211
"384","09","11","2012","ywind",0.0613910559228847,7.47943432266196e-06,0,0.0661719233147805,0.244511440940012
"385","09","11","2012","SLA",0.188041551695854,1.0234173726331e-05,0.0838744588744589,0.429267161410019,0.470856524427953
"386","09","11","2012","SLA_both",0.259780427674075,1.5339904337366e-05,0.315940012368584,0.433286951144094,0.473098330241187
"387","09","11","2012","SLA_SD",0.20195815220569,9.32397128584841e-06,0.1110853432282,0.439703153988868,0.476035868893012
"388","09","12","2012","SST",0.0589941877464728,7.6630372932651e-06,0.000773036487322202,0.0536487322201608,0.235235003092146
"389","09","12","2012","SST_both",0.120253572073118,1.16696515765002e-05,0.0310760667903525,0.214208410636982,0.40669449598021
"390","09","12","2012","SST_SD",0.0939129181647087,7.43877883612782e-06,0.00100494743351886,0.126082251082251,0.40599876314162
"391","09","12","2012","CHLA",0.0442616618758926,5.68281423659098e-06,7.73036487322202e-05,0.0158472479901051,0.177411873840445
"392","09","12","2012","EKE",0.0284060470749193,3.61390161413616e-06,0,0.00247371675943105,0.0806277056277056
"393","09","12","2012","ywind",0.0544035353991683,6.98576288035294e-06,0,0.0463821892393321,0.215909090909091
"394","09","12","2012","SLA",0.191584806302875,1.01470653428792e-05,0.0917594310451453,0.435915275200989,0.471474953617811
"395","09","12","2012","SLA_both",0.264266183114982,1.50206961674989e-05,0.328463203463203,0.439239332096475,0.475649350649351
"396","09","12","2012","SLA_SD",0.203727868040133,9.11604538013622e-06,0.113249845392703,0.444032158317873,0.477195423623995
"397","09","13","2012","SST",0.0615434341653083,8.11195420506197e-06,0.00208719851576994,0.0616110080395795,0.24652133580705
"398","09","13","2012","SST_both",0.113666262032004,1.19565334918798e-05,0.0311533704390847,0.189625850340136,0.384894867037724
"399","09","13","2012","SST_SD",0.0971026456302193,7.49438750125652e-06,0.00170068027210884,0.13334879406308,0.418444650587508
"400","09","13","2012","CHLA",0.0447255904519216,5.83404899495769e-06,0,0.0197124304267161,0.180735930735931
"401","09","13","2012","EKE",0.0292106875258482,3.76764232756476e-06,0,0.00316944959802103,0.0869666048237477
"402","09","13","2012","ywind",0.0574513979199446,7.02563042058225e-06,0,0.0493970315398887,0.230287569573284
"403","09","13","2012","SLA",0.184578399692919,1.02992083648028e-05,0.0804730983302412,0.418831168831169,0.469155844155844
"404","09","13","2012","SLA_both",0.25619139938666,1.50147246083281e-05,0.315553494124923,0.4352195423624,0.471629560915275
"405","09","13","2012","SLA_SD",0.199875728703534,9.13919175857503e-06,0.0979437229437229,0.442795299938157,0.47526283240569
"406","09","14","2012","SST",0.0683935456175187,8.63517163170918e-06,0.00324675324675325,0.0786178107606679,0.271181199752628
"407","09","14","2012","SST_both",0.126565030971189,1.24730411096438e-05,0.0411255411255411,0.228741496598639,0.406307977736549
"408","09","14","2012","SST_SD",0.100829163066514,7.73597862423571e-06,0.00278293135435993,0.145485466914038,0.423623995052566
"409","09","14","2012","CHLA",0.0447312063088222,6.31867920191455e-06,0,0.0233457019171305,0.179499072356215
"410","09","14","2012","EKE",0.0305682449953445,3.63367484705986e-06,0,0.00247371675943105,0.091991341991342
"411","09","14","2012","ywind",0.0565176500998726,7.13336544116451e-06,0,0.0503246753246753,0.223639455782313
"412","09","14","2012","SLA",0.18393191232068,1.02703273322803e-05,0.08217377860235,0.419604205318491,0.47039270253556
"413","09","14","2012","SLA_both",0.246275751532503,1.50395018547993e-05,0.297232529375387,0.428339517625232,0.467996289424861
"414","09","14","2012","SLA_SD",0.197179335756962,9.39012786158376e-06,0.0994124922696351,0.437074829931973,0.474799010513296
"415","09","15","2012","SST",0.0669640248164913,8.50424313216109e-06,0.0023191094619666,0.0766852195423624,0.267625231910946
"416","09","15","2012","SST_both",0.127204262814624,1.24972705946449e-05,0.0409709338280767,0.233611626468769,0.407931354359926
"417","09","15","2012","SST_SD",0.0961781486077148,7.76199384890041e-06,0.00100494743351886,0.131725417439703,0.407003710575139
"418","09","15","2012","CHLA",0.0441094103029864,6.40179364808632e-06,0,0.0252009894867038,0.17478354978355
"419","09","15","2012","EKE",0.0299378892963188,3.63286715912746e-06,0,0.00262832405689549,0.0888991960420532
"420","09","15","2012","ywind",0.0596433847803805,7.37630573658468e-06,0,0.0611471861471861,0.239254792826221
"421","09","15","2012","SLA",0.175085147288156,1.01919862640304e-05,0.0657854050711194,0.403525046382189,0.467996289424861
"422","09","15","2012","SLA_both",0.24543102652198,1.51916840365197e-05,0.291357452071738,0.427334570191713,0.467532467532468
"423","09","15","2012","SLA_SD",0.190079356542869,9.24414329564313e-06,0.0732838589981447,0.429189857761286,0.474257884972171
"424","09","16","2012","SST",0.0645787562359422,8.17831284583668e-06,0.00200989486703772,0.0672541743970315,0.250541125541126
"425","09","16","2012","SST_both",0.119392442407249,1.26614631944302e-05,0.0378787878787879,0.208874458874459,0.384431045145331
"426","09","16","2012","SST_SD",0.0921134337174268,7.86434621825957e-06,0.00139146567717996,0.125231910946197,0.386440940012369
"427","09","16","2012","CHLA",0.0455770947670832,5.66380062230195e-06,7.73036487322202e-05,0.018243661100804,0.187074829931973
"428","09","16","2012","EKE",0.0315070619262009,3.59716125356176e-06,0,0.00216450216450216,0.0960884353741497
"429","09","16","2012","ywind",0.0578210614418169,7.62419279902989e-06,0,0.0638528138528139,0.227195423623995
"430","09","16","2012","SLA",0.183656033032052,1.05075456867464e-05,0.0819418676561534,0.417594310451453,0.467841682127396
"431","09","16","2012","SLA_both",0.245498987107565,1.5603925526429e-05,0.290507111935683,0.423160173160173,0.467223252937539
"432","09","16","2012","SLA_SD",0.195760598789629,9.68680176503511e-06,0.0930735930735931,0.431508967223253,0.471243042671614
"433","09","17","2012","SST",0.0720300071720046,8.8207637155623e-06,0.00587507730364873,0.0819418676561534,0.291202844774273
"434","09","17","2012","SST_both",0.129828455916364,1.22043810930657e-05,0.0397340754483612,0.246057513914657,0.415120593692022
"435","09","17","2012","SST_SD",0.105788323741038,8.03562811142361e-06,0.00371057513914657,0.167594310451453,0.429112554112554
"436","09","17","2012","CHLA",0.0429746237162306,6.25840693611201e-06,0,0.0194032158317873,0.169372294372294
"437","09","17","2012","EKE",0.0271260425780599,3.45984763895124e-06,0,0.00177798392084106,0.0720470006184292
"438","09","17","2012","ywind",0.0622324669370361,7.51853034502482e-06,0,0.0687229437229437,0.250618429189858
"439","09","17","2012","SLA",0.188076517683784,1.03999456870137e-05,0.0887445887445888,0.42339208410637,0.470624613481756
"440","09","17","2012","SLA_both",0.242613157336035,1.53420891260212e-05,0.279375386518244,0.425401978973408,0.4676097711812
"441","09","17","2012","SLA_SD",0.183201406674262,9.25856154999103e-06,0.0602968460111317,0.420299938157081,0.472247990105133
"442","09","18","2012","SST",0.066396315108055,8.2568648043211e-06,0.00378787878787879,0.0654761904761905,0.270794681508967
"443","09","18","2012","SST_both",0.119748197016786,1.19493621891376e-05,0.0330859616573902,0.21343537414966,0.397804576376005
"444","09","18","2012","SST_SD",0.0965592067378442,7.91977479500622e-06,0.0023191094619666,0.137368583797155,0.405148423005566
"445","09","18","2012","CHLA",0.0432981579804982,6.36407183258989e-06,7.73036487322202e-05,0.0223407544836116,0.177179962894249
"446","09","18","2012","EKE",0.0300130237681081,3.4821372356507e-06,0,0.00200989486703772,0.0844928880643166
"447","09","18","2012","ywind",0.0543338800735326,6.80390355133134e-06,0,0.0433673469387755,0.220933828076685
"448","09","18","2012","SLA",0.196690336434948,1.03575714088709e-05,0.106447124304267,0.438157081014224,0.472325293753865
"449","09","18","2012","SLA_both",0.268218854539997,1.52266644713649e-05,0.325061842918986,0.443491032776747,0.475803957946815
"450","09","18","2012","SLA_SD",0.198513955781161,9.33151338975843e-06,0.101886209029066,0.440089672232529,0.474025974025974
"451","09","19","2012","SST",0.0588376839955999,7.08542086760822e-06,0.000463821892393321,0.0435992578849722,0.241805813234385
"452","09","19","2012","SST_both",0.112425165347216,1.18664124478459e-05,0.0296846011131725,0.188852813852814,0.380643166357452
"453","09","19","2012","SST_SD",0.0968866460824766,7.98766697819936e-06,0.00224180581323438,0.134276437847866,0.40599876314162
"454","09","19","2012","CHLA",0.0438497279541087,6.60698954996631e-06,7.73036487322202e-05,0.0261286332714904,0.177798392084106
"455","09","19","2012","EKE",0.0285438429083664,3.5633910852609e-06,0,0.00224180581323438,0.0791589363017935
"456","09","19","2012","ywind",0.052045281582218,6.65704788090715e-06,0,0.0388837353123067,0.212353123067409
"457","09","19","2012","SLA",0.192322923576697,1.05537077481379e-05,0.0998763141620285,0.42965367965368,0.470701917130489
"458","09","19","2012","SLA_both",0.269780281495082,1.52736786170465e-05,0.32939084724799,0.442331478045764,0.475881261595547
"459","09","19","2012","SLA_SD",0.196680561505999,9.3923619928735e-06,0.099025974025974,0.435760667903525,0.474257884972171
"460","09","20","2012","SST",0.0579250368849436,7.11246442093885e-06,0.000463821892393321,0.0431354359925789,0.237863327149041
"461","09","20","2012","SST_both",0.11247726654121,1.18389176654622e-05,0.0299938157081014,0.193413729128015,0.380720470006184
"462","09","20","2012","SST_SD",0.0947916641413153,8.0773780540386e-06,0.00177798392084106,0.134276437847866,0.394325912183055
"463","09","20","2012","CHLA",0.0450807267073323,5.90617822631354e-06,0,0.016852195423624,0.19117192331478
"464","09","20","2012","EKE",0.0298727657902443,3.52926671470684e-06,0,0.00208719851576994,0.0834879406307978
"465","09","20","2012","ywind",0.0478588781822562,6.32600439574487e-06,0,0.0279839208410637,0.199443413729128
"466","09","20","2012","SLA",0.199269352605791,1.07584711002308e-05,0.120052566481138,0.437847866419295,0.472016079158936
"467","09","20","2012","SLA_both",0.27839878969761,1.54947276108907e-05,0.342223252937539,0.445423623995053,0.477736549165121
"468","09","20","2012","SLA_SD",0.204147571047515,9.65640424576168e-06,0.128555967841682,0.442872603586889,0.474721706864564
"469","09","21","2012","SST",0.0577148244037742,7.13186586226901e-06,0.000463821892393321,0.0439857761286333,0.238327149041435
"470","09","21","2012","SST_both",0.113088541712365,1.16752506151751e-05,0.0288342609771181,0.19395485466914,0.386518243661101
"471","09","21","2012","SST_SD",0.0977830195221297,8.02796629456715e-06,0.00208719851576994,0.142702535559678,0.403061224489796
"472","09","21","2012","CHLA",0.0472252680074305,5.5574884817723e-06,7.73036487322202e-05,0.0170068027210884,0.200834879406308
"473","09","21","2012","EKE",0.0288244746617949,3.46851460132752e-06,0,0.0019325912183055,0.0800092764378479
"474","09","21","2012","ywind",0.0507580578594763,6.52589930191454e-06,0,0.0347093382807669,0.2106524427953
"475","09","21","2012","SLA",0.199220393208665,1.07901303673106e-05,0.121444032158318,0.435451453308596,0.472016079158936
"476","09","21","2012","SLA_both",0.265474782349127,1.55121785634753e-05,0.323051948051948,0.439239332096475,0.473794063079777
"477","09","21","2012","SLA_SD",0.195185813101927,9.50502668129498e-06,0.0969387755102041,0.43382807668522,0.474489795918367
"478","09","22","2012","SST",0.0584249244760844,7.42286330318504e-06,0.00162337662337662,0.0478509585652443,0.238790970933828
"479","09","22","2012","SST_both",0.118186187197128,1.20351817472483e-05,0.0327767470624614,0.212971552257267,0.390228818800247
"480","09","22","2012","SST_SD",0.0949058787973773,8.34945163401989e-06,0.00208719851576994,0.137909709338281,0.387832405689549
"481","09","22","2012","CHLA",0.0450746265748618,6.27750985581855e-06,0,0.0239641311069883,0.185296846011132
"482","09","22","2012","EKE",0.0321603305068755,3.41085966483096e-06,0,0.000927643784786642,0.0994124922696351
"483","09","22","2012","ywind",0.0494008970800289,6.51423722561064e-06,0,0.0340136054421769,0.204700061842919
"484","09","22","2012","SLA",0.198271349306863,1.11404566796429e-05,0.125077303648732,0.429189857761286,0.472789115646259
"485","09","22","2012","SLA_both",0.276642606353214,1.62363206793187e-05,0.336811997526283,0.439162028447743,0.473716759431045
"486","09","22","2012","SLA_SD",0.197246281514309,9.7701771147069e-06,0.11247680890538,0.432204700061843,0.4745670995671
"487","09","23","2012","SST",0.0607493576602791,7.64893900261211e-06,0.00216450216450216,0.0506338899196042,0.245361781076067
"488","09","23","2012","SST_both",0.12599417103827,1.21667409198589e-05,0.0377241805813234,0.234848484848485,0.407003710575139
"489","09","23","2012","SST_SD",0.099475720826426,8.30737384626366e-06,0.00316944959802103,0.147572665429808,0.405921459492888
"490","09","23","2012","CHLA",0.0447994955469401,6.24584248368695e-06,0,0.0245052566481138,0.182127396413111
"491","09","23","2012","EKE",0.0291364947770862,3.35498232445059e-06,0,0.00100494743351886,0.0833333333333333
